Id,Agency Holding Company,Agency Name,Disciplines,Website,Description,Locations,Street Address,Street Address 2,City,State,Zip Code,Main Phone,Employees,Client Industries,Client Relationships,Profile URL,Year Founded,
59879,Stagwell,72andSunny,Creative/Advertising,www.72andsunny.com,creative,"Brooklyn,NY",55 Water Street,Sixth Floor,Brooklyn,NY,11201,(212) 993-1300,51-200,"clothing manufacturers, handbags, sunglasses, misc. accessories, retailers of apparel & accessories, dealerships, beer, wine, liquor, spirits, television & radio stations, programming content providers, programming transmission service providers, personal appliances: shavers, hair dryers, etc., movies: production, distribution, theaters, Financial Services, credit services, packaged foods, grocery stores, restaurants, residential, vitamins & nutritional supplements, Home Related, Packaged Goods, cosmetics, perfume, toiletries & personal care items, fds & bvrgs, household cleaners & products, magazines, other periodicals & print media, specialty retailers, sporting goods & equipment, health & fitness clubs & equipment, Technology, electrical components & devices, telephone transmission services & equipment, cellular phones & wireless service providers, internet & broadband service providers, internet search engines & reference guide providers, internet content providers, biotechnology, Social Media, Online Retailer, Digital Business Provider, Mobile Marketing, Search & Social Advertising, Affiliate Marketing & Management, Optimization, Personalization & Testing, Interactive Content, Search Engine Optimization (SEO), Mobile Apps, Data Management Platform (DMP), iPaaS, Cloud/Data Integration & Tag Management, Marketing Analytics, Performance & Attribution, Mobile & Web Analytics, Collaboration","Comcast Corporation, Xfinity TV, Marcus by Goldman Sachs, AutoTrader.com, LLC, Google, Inc., LG Mobile Phones, Carl's Jr., Hardee's, Sleep Number Corporation, 1800 Tequila, Pvolve, E*TRADE",https://my.winmo.com/hubignite/agency_profile/59879,2004,
2602,,78Madison,Full Service/Integrated,www.78madison.com,full service,"Altamont Springs,FL",999 Douglas Avenue,Suite 3301,Altamont Springs,FL,32714,(407) 788-7070,51-200,,,https://my.winmo.com/hubignite/agency_profile/2602,1983,
62611,Accenture Interactive,81qd,"Market Research, Social",www.81qd.com,health care data analytics,"New York,NY",One Worlt Trade Center,"285 Fulton Street, 84th Floor",New York,NY,10007,(212)-661-7685,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/62611,2007,
61813,,829 Studios,SEO/SEM,www.829llc.com,marketing & advertising,"Boston,MA",300 Massachusetts Avenue,3rd Floor,Boston,MA,2115,(617) 933-9824,51-200,,,https://my.winmo.com/hubignite/agency_profile/61813,2007,
58922,,84.51,Market Research,www.8451.com,market research,"Cincinnati,OH",100 West Fifth Street,,Cincinnati,OH,45202,(513) 632-1020,1001+,,,https://my.winmo.com/hubignite/agency_profile/58922,2015,
17876,,88 Brand Partners,Design,www.88brandpartners.com/,full service,"Chicago,IL",542 South Dearborn Street,Suite 1300,Chicago,IL,60605,(312) 664-2500,Nov-50,"hospitals, nursing homes, health care facilities",NorthShore University HealthSystem,https://my.winmo.com/hubignite/agency_profile/17876,1988,
5737,,919 Marketing,Public Relations,www.919marketing.com,public relations,"Holly Springs,NC",102 Avent Ferry Road,,Holly Springs,NC,27540,(919) 557-7890,Nov-50,"Financial Services, restaurants, residential, hospitals, nursing homes, health care facilities",American Family Care,https://my.winmo.com/hubignite/agency_profile/5737,1996,
62037,,93 Octane,Direct / Relationship,www.93-octane.com,"direct marketing, full service","Richmond,VA",105 East Grace Street,,Richmond,VA,23220,(804) 643-8800,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/62037,2002,
62453,,97 Degrees West,Creative/Advertising,www.97dwest.com,creative & marketing strategy,"Austin,TX",901 South MoPac Expressway,Suite 280,Austin,TX,78746,(512) 473-2500,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/62453,2004,
60058,,97th Floor,Digital,97thfloor.com,digital,"Lehi,UT",2600 Executive Parkway,Suite 180,Lehi,UT,84043,(801) 341-1986,Nov-50,"cosmetics, perfume, toiletries & personal care items, specialty retailers, staffing, temporary employment, HR & benefits services, computer hardware: systems, peripherals, PCs, laptops, computer hardware: components & parts, software, Ecommerce Platforms & Carts, Sales Automation, Enablement & Intelligence, Channel, Partner & Local Marketing, Email Marketing, Marketing Automation & Campaign/Lead Management, Mobile Apps, Data Management Platform (DMP), iPaaS, Cloud/Data Integration & Tag Management, Audience/Marketing Data & Data Enhancement, Collaboration, Customer Experience, Service & Success, Customer Relationship Management (CRM), Social Media Marketing & Monitoring, Account Based Marketing (ABM), Community & Reviews","O.C. Tanner, Nu Skin",https://my.winmo.com/hubignite/agency_profile/60058,2005,
9329,,98Forward,Public Relations,www.98forward.com,"public relations, full service","Detroit,MI",3011 West Grand Boulevard,Suite 2225,Detroit,MI,48202,(313)-872-2202,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/9329,1998,
3804,Eastport Holdings,9Rooftops,Full Service/Integrated,www.9rooftops.com,full service agency,"Chicago,IL",325 North Lasalle Street,Suite 750,Chicago,IL,60654,,201-500,"shoe manufacturers, handbags, sunglasses, misc. accessories, retailers of apparel & accessories, aftermarket, tires, parts, buses & other vehicles, colleges & universities, Food, restaurants, tourism boards, hospitals, nursing homes, health care facilities, vitamins & nutritional supplements, household cleaners & products, specialty retailers, home improvement, hardware & home decor retailers, miscellaneous rentals: tools, party supplies, linens, uniforms, etc., transportation equipment, Online Retailer","Carle Foundation Hospital, Belle Tire, South Carolina Division of Tourism, O'Reilly Auto Parts",https://my.winmo.com/hubignite/agency_profile/3804,2020,
37630,Eastport Holdings,9Rooftops,Full Service/Integrated,www.9rooftops.com,full service agency,"Pittsburgh,PA",225 West Station Square Drive,Suite 500,Pittsburgh,PA,15219,(412) 562-2000,201-500,"Apparel & Accessories, retailers of apparel & accessories, non-profit organizations, aftermarket, tires, parts, television & radio stations, programming transmission service providers, banking, brokerage & investment services, insurance, mortgage companies & commercial lenders, leasing, Food, restaurants, state lotteries, Health care, hospitals, nursing homes, health care facilities, pharmaceuticals & OTC drugs, vitamins & nutritional supplements, building materials & supplies, plumbing & HVAC equipment & services, appliances for the home, housewares, kitchenware & utensils, floor, wall & window covering, lamps, decorative hardware & other home accessories, Packaged Goods, cosmetics, perfume, toiletries & personal care items, Retail Stores & Chains, specialty retailers, home improvement, hardware & home decor retailers, accounting, consulting, law firms, miscellaneous rentals: tools, party supplies, linens, uniforms, etc., sports teams & leagues, telephone transmission services & equipment, cellular phones & wireless service providers, carpet & floor covering, hotels, motels & resorts","Pennsylvania Lottery, Belle Tire, Carle Foundation Hospital, Conair Corporation",https://my.winmo.com/hubignite/agency_profile/37630,2020,
57820,Eastport Holdings,9Rooftops,Full Service/Integrated,www.9rooftops.com,full service agency,"Hilton Head Island,SC",Six Anolyn Court ,,Hilton Head Island,SC,29910,(843) 837-9115,201-500,"Beverages, beer, wine, liquor, spirits, non-alcoholic, television & radio stations, programming content providers, movies: production, distribution, theaters, insurance, packaged foods, restaurants, tourism boards, building materials & supplies, plumbing & HVAC equipment & services, appliances for the home, cosmetics, perfume, toiletries & personal care items, fds & bvrgs, household cleaners & products, infant & youth supplies & equipment, tobacco, other packaged goods, home improvement, hardware & home decor retailers","South Carolina Division of Tourism, Barilla America, Inc., Conair Corporation, Trinchero Family Estates, Dr. Oetker Ltd., The Coca-Cola Company, Turner Broadcasting System, Inc.",https://my.winmo.com/hubignite/agency_profile/57820,2020,
59805,Eastport Holdings,9Rooftops,Full Service/Integrated,www.9rooftops.com,full service agency,"Atlanta,GA",1000 Marietta Street NW,Suite 208,Atlanta,GA,30318,(404) 991-2511,201-500,"Beverages, non-alcoholic, packaged foods, restaurants, appliances for the home, fds & bvrgs, specialty retailers","The Coca-Cola Company, Honest Tea",https://my.winmo.com/hubignite/agency_profile/59805,2020,
61761,Eastport Holdings,9Rooftops,Full Service/Integrated,www.9rooftops.com,full service agency,"New York,NY",665 Broadway,Suite 300,New York,NY,10012,(212) 763-0022,201-500,"beer, wine, liquor, spirits, programming content providers, packaged foods, fds & bvrgs, household cleaners & products","Barilla America, Inc., Trinchero Family Estates, Turner Broadcasting System, Inc., Penfolds, CLR",https://my.winmo.com/hubignite/agency_profile/61761,2020,
1179,Eastport Holdings,9Rooftops Health,Full Service/Integrated,www.9rooftops.com,full service agency,"Birmingham,AL",1600 Resource Drive,,Birmingham,AL,35242,(205) 324-8005,201-500,,,https://my.winmo.com/hubignite/agency_profile/1179,2020,
59111,,9th Co.,Digital,www.9thco.com,web design,"Toronto,ON",96 Spadina Avenue,Suite 501,Toronto,ON,M5V 2J6,(416) 923-9898,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/59111,2013,
12248,,"A Partnership, Inc.",Multicultural,www.apartnership.com,"Asian-American specialty, Women-Owned","New York,NY",307 Fifth Avenue,,New York,NY,10016,(212) 685-8388,Nov-50,"banking, insurance, mortgage companies & commercial lenders",,https://my.winmo.com/hubignite/agency_profile/12248,1999,
41915,,A Pomegranate West,Market Research,www.a-pomegranate.com/,market research,"Mill Valley,CA",825 East Blithedale Avenue,,Mill Valley,CA,94941,(415) 383-2993,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/41915,2002,
20771,,A to Z Communications,Creative/Advertising,www.atozcommunications.com,advertising,"Pittsburgh,PA",960 Penn Avenue,Ninth Floor,Pittsburgh,PA,15222,(412) 471-4160,Nov-50,banking,PNC Bank,https://my.winmo.com/hubignite/agency_profile/20771,1988,
61905,,A+S Ideas Studio,Creative/Advertising,www.aplussideas.com,Women-owned Business,"Miami,FL",36 NE 42 Street,,Miami,FL,33137,(833) 427-5877,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/61905,2010,
11618,,A-Train Marketing Communications,Full Service/Integrated,www.atrainmarketing.com,full service,"Fort Collins,CO",125 South Howes Street,Suite 502,Fort Collins,CO,80521,(970) 419-3218,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/11618,1997,
59112,,A. Bright Idea,Creative/Advertising,www.abrightideaonline.com,advertising & public relations,"Bel Air,MD",210 Archer Street,,Bel Air,MD,21014,(410) 836-7180,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/59112,1996,
59114,,A. Larry Ross Communications,Public Relations,www.alarryross.com,public relations,"Carrollton,TX",4300 Marsh Ridge Road,Suite 114,Carrollton,TX,75010,(972) 267-1111,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/59114,1994,
13752,,A. Marcus Group,Creative/Advertising,amarcusgroup.com,full service,"New York,NY",545 Eighth Avenue,Suite 1640,New York,NY,10018,(212) 929-5007,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/13752,1998,
62200,,A.A. Advertising,Promotions,www.aaadvertising.com,promotional products,"London,ON",383 Souverneign Road,,London,ON,N6M 1A3,(604) 273-5335,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/62200,1968,
8196,,"A.B. Data, Ltd",Direct / Relationship,www.abdata.com,"direct marketing, full service","Milwaukee,WI",600 AB Data Drive,,Milwaukee,WI,53217,(414) 961-6400,201-500,,,https://my.winmo.com/hubignite/agency_profile/8196,1980,
59212,,A.D. Lubow,Creative/Advertising,www.adlubow.com,advertising,"New York,NY",404 Fifth Avenue,Seventh Floor,New York,NY,10018,(212) 564-3250,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/59212,1994,
38685,WPP,A.D.K.,Full Service/Integrated,www.adkamerica.com,full service,"Los Angeles,CA",453 South Spring Street,Suite 610,Los Angeles,CA,90013,(310)-630-3600,Nov-50,pharmaceuticals & OTC drugs,"Salonpas, Hisamitsu America, Inc.",https://my.winmo.com/hubignite/agency_profile/38685,1980,
62221,,A.L.T. Legal Professionals Marketing Group,Full Service/Integrated,www.legalprofessionalsmarketing.com,full service law firm marketing specialty,"Marlton,NJ",Pavilions at Greentree ,"12000 Lincoln Drive West, Suite 408",Marlton,NJ,8053,(856) 810-0400,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/62221,1993,
60547,,A3 Media,Media Buying & Planning,www.a3media.com,media buying & planner,"Trooper,PA",2821 Delta Lane,,Trooper,PA,19403,(610) 631-5500,Nov-50,"beer, wine, liquor, spirits",,https://my.winmo.com/hubignite/agency_profile/60547,1995,
59213,,A5,Creative/Advertising,www.a5inc.com,advertising,"Chicago,IL",One North LaSalle Street,47th Floor,Chicago,IL,60602,(312) 706-2525,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/59213,2001,
9541,,Aaaza,Multicultural,www.aaaza.com,Asian specialty,"Los Angeles,CA",3250 Wilshire Boulevard,Suite 1901,Los Angeles,CA,90010,(213) 380-8333,Nov-50,health care plans,UnitedHealthcare of California,https://my.winmo.com/hubignite/agency_profile/9541,1993,
24396,,"Aars & Wells, Inc.",Full Service/Integrated,www.aarswells.com,integrated advertising agency,"Dallas,TX",3500 Maple Avenue,Suite 850,Dallas,TX,75219,(214) 446-0996,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/24396,2002,
16045,,Abbey Mecca & Company,Full Service/Integrated,www.abbeymecca.com,full service,"Buffalo,NY",95 Perry Street,suite 101,Buffalo,NY,14203,(716) 633-1218,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/16045,1969,
40830,,ABC Creative Group,Full Service/Integrated,www.abcideabased.com,full service,"Syracuse,NY",235 Walton Street,Suite 201,Syracuse,NY,13202,(315) 471-1002,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/40830,1986,
57488,,Abel Communications,Public Relations,abelcommunications.com,public relations,"Baltimore,MD",3355 Keswick Road,Suite 300,Baltimore,MD,21211,(410) 989-8585,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/57488,2005,
7516,,"Abel Solutions, Inc.",Digital,www.abelsolutions.com,interactive specialty,"Alpharetta,GA",3820 Mansell Road,Suite 260,Alpharetta,GA,30022,(678) 393-1704,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/7516,1997,
11790,,Abelow PR,Public Relations,www.abelowpr.com,public relations ,"New York,NY",330 West 38th Street,Suite 1100A,New York,NY,10018,(203) 856-0550,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/11790,1993,
87,,AbelsonTaylor,Creative/Advertising,www.abelsontaylor.com,integrated,"Chicago,IL",433 West Van Buren Street,Suite 650N,Chicago,IL,60607,(312) 894-5500,201-500,pharmaceuticals & OTC drugs,"Enbrel, Aranesp, Neulasta, Epogen, Rozerem",https://my.winmo.com/hubignite/agency_profile/87,1981,
88,,"Aberdeen Group, Inc.",Market Research,www.aberdeen.com,global technology-driven research,"Waltham,MA",60 Hickory Drive,Fifth Floor,Waltham,MA,2451,(617) 854-5200,51-200,,,https://my.winmo.com/hubignite/agency_profile/88,1988,
